Accident_ID,Date,Time,Severity,Weather_Condition,Road_Type,Visibility,Temperature_C,Traffic_Density,Speed_Limit,Traffic_Signal,Lighting_Condition,Vehicle_Count,Driver_Age,Alcohol_Involved,County,Road_Name,Police_Response_Time
966,2024-02-10,05:00:00,Minor,Fog,Intersection,7.161113685107468,26.49487832597092,21.60314403930722,90,No,Night,2,34,No,Mombasa,Thika Superhighway,34
967,2024-02-10,06:00:00,Moderate,Clear,Highway,7.407039235346206,7.257312908134864,96.72711903702977,120,No,Night,3,67,No,Kisumu,Uhuru Highway,50
968,2024-02-10,07:00:00,Minor,Clear,Intersection,5.839691546824425,-3.389679879630716,71.51250198168879,90,Yes,Dusk,9,38,No,Eldoret,Uhuru Highway,24
969,2024-02-10,08:00:00,Minor,Fog,Urban,9.497361337530931,18.53408883932613,95.71348325397962,70,Yes,Night,7,74,No,Eldoret,Kangundo Road,12
970,2024-02-10,09:00:00,Minor,Clear,Urban,5.214458152382434,10.907376577322188,42.71050453603432,120,Yes,Dusk,1,43,No,Nakuru,Meru-Maua Road,58
971,2024-02-10,10:00:00,Moderate,Snow,Intersection,4.114918243763999,33.95201653428598,47.51003406917205,30,No,Night,3,60,No,Kakamega,Kisumu-Busia Road,6
972,2024-02-10,11:00:00,Severe,Rain,Urban,2.0488357008501143,16.76794650014809,89.79552161850192,50,Yes,Daylight,2,65,No,Kisumu,Meru-Maua Road,41
973,2024-02-10,12:00:00,Moderate,Fog,Rural,7.9689536964800505,6.009567241480331,52.504934024538464,50,No,Night,1,61,No,Meru,Mombasa Road,8
974,2024-02-10,13:00:00,Minor,Fog,Rural,7.477217354718118,23.37755458535899,70.72789119056672,50,No,Daylight,9,62,No,Nairobi,Uhuru Highway,14
975,2024-02-10,14:00:00,Minor,Clear,Urban,4.1513728659792815,5.859680101708452,25.217287749552998,70,No,Daylight,8,44,No,Thika,Uhuru Highway,24
976,2024-02-10,15:00:00,Minor,Fog,Rural,0.7393374326126789,31.169731656302602,44.67264687026405,30,No,Daylight,5,33,No,Nyeri,Nakuru-Eldoret Highway,57
977,2024-02-10,16:00:00,Minor,Snow,Highway,8.470474613321102,9.988878820295056,12.34498658103551,120,No,Daylight,2,72,No,Kakamega,Nyeri-Nanyuki Road,39
978,2024-02-10,17:00:00,Minor,Clear,Intersection,0.6084708428136996,16.99474251104821,20.59800358769617,120,Yes,Daylight,1,43,No,Nakuru,Jogoo Road,52
979,2024-02-10,18:00:00,Minor,Clear,Highway,7.185147906475984,-2.9770758470308456,0.0943415267631087,50,Yes,Dusk,7,70,No,Kakamega,Mombasa Road,14
980,2024-02-10,19:00:00,Minor,Clear,Intersection,9.717442542397542,12.04484951808923,3.926505164866023,30,No,Dusk,2,50,No,Kisumu,Kangundo Road,32
981,2024-02-10,20:00:00,Minor,Clear,Urban,4.657782617407933,28.2945415864398,97.72838231769293,30,No,Dusk,1,48,No,Machakos,Mombasa-Malindi Highway,19
982,2024-02-10,21:00:00,Moderate,Snow,Highway,2.732247347461551,27.225952214533677,24.23536951367623,30,Yes,Daylight,2,65,No,Meru,Nakuru-Eldoret Highway,40
983,2024-02-10,22:00:00,Minor,Clear,Urban,7.1962745954121266,3.972742354141051,66.33107095040019,90,Yes,Night,7,64,No,Nairobi,Mombasa-Malindi Highway,5
984,2024-02-10,23:00:00,Minor,Fog,Urban,8.262717349148058,4.043162840422507,83.90996987996115,90,No,Dusk,7,23,No,Kakamega,Mombasa-Malindi Highway,26
985,2024-02-11,00:00:00,Moderate,Snow,Intersection,5.69108800273955,27.69221248852947,55.066045923656425,50,No,Night,6,61,No,Meru,Kisumu-Busia Road,31
986,2024-02-11,01:00:00,Minor,Rain,Intersection,9.68683511493339,32.21593680677302,15.31445000839562,30,Yes,Night,5,25,No,Nyeri,Uhuru Highway,33
987,2024-02-11,02:00:00,Moderate,Rain,Intersection,0.9908528557506304,-1.185563149079858,72.81164373361663,30,Yes,Daylight,3,24,No,Nairobi,Meru-Maua Road,19
988,2024-02-11,03:00:00,Minor,Fog,Highway,5.295558183893017,13.00234557704901,60.025141009958304,120,No,Daylight,3,51,No,Nyeri,Kisumu-Busia Road,14
989,2024-02-11,04:00:00,Minor,Fog,Rural,7.325312499564226,8.498171158569159,73.12505893473751,120,Yes,Daylight,9,61,Yes,Eldoret,Nyeri-Nanyuki Road,24
990,2024-02-11,05:00:00,Moderate,Snow,Intersection,8.6950844759172,29.827538218297576,76.97466228570872,50,Yes,Dusk,4,70,No,Kakamega,Meru-Maua Road,26
991,2024-02-11,06:00:00,Moderate,Rain,Intersection,2.2029283131240054,-1.6590034127992492,97.54103676847451,30,No,Daylight,9,31,No,Nyeri,Mombasa-Malindi Highway,54
992,2024-02-11,07:00:00,Moderate,Rain,Highway,8.100033076754974,3.445037702321496,57.356328002671,50,No,Dusk,4,33,No,Meru,Mombasa-Malindi Highway,52
993,2024-02-11,08:00:00,Minor,Rain,Intersection,5.75071721932618,25.098733503459773,34.164111269060186,120,No,Dusk,2,60,No,Machakos,Uhuru Highway,57
994,2024-02-11,09:00:00,Minor,Rain,Highway,4.267259978904651,-2.9482460407513766,64.8464556900237,120,Yes,Dusk,4,69,No,Thika,Kangundo Road,13
995,2024-02-11,10:00:00,Minor,Rain,Urban,1.7512927715013888,14.70141522857157,6.844070924262613,90,No,Dusk,6,26,No,Mombasa,Meru-Maua Road,55
996,2024-02-11,11:00:00,Minor,Clear,Intersection,8.720309709634668,12.6842813871888,89.73973183215863,50,Yes,Daylight,6,27,No,Machakos,Thika Superhighway,36
997,2024-02-11,12:00:00,Severe,Fog,Intersection,1.994095477707296,8.376047159549946,11.938101133819679,50,No,Dusk,5,34,No,Nakuru,Jogoo Road,21
998,2024-02-11,13:00:00,Minor,Clear,Urban,3.4429846624864426,10.782892612756951,32.784283788581824,30,No,Daylight,1,29,No,Machakos,Kangundo Road,46
999,2024-02-11,14:00:00,Severe,Rain,Urban,3.2554325536431503,16.19762347720932,81.57453806261209,30,Yes,Daylight,3,23,Yes,Nyeri,Meru-Maua Road,23
1000,2024-02-11,15:00:00,Minor,Snow,Urban,8.778433324813115,1.4546943355353248,59.731237833071184,90,Yes,Dusk,5,36,No,Nakuru,Jogoo Road,44
